run number,density,similar-wanted,step,percent-similar
4401,78,56,28,94.47815533980582
4404,78,56,30,94.01696455619509
4402,78,56,37,94.05684754521964
4405,78,56,31,95.27694963125687
4403,78,56,42,93.84893713251921
4406,78,56,31,94.44109671587827
4408,78,56,28,94.00737553779963
4407,78,56,43,93.85424492862509
4409,78,58,34,96.70702894270525
4410,78,58,38,96.87884378843789
4411,78,58,36,96.29570747217807
4412,78,58,34,96.27213420316869
4413,78,58,44,95.96901675624407
4414,78,58,38,96.3855421686747
4415,78,58,33,96.59040590405904
4416,78,58,35,96.57064471879286
4417,78,60,31,96.45488029465929
4419,78,60,41,96.72437997192326
4418,78,60,38,96.02367582334193
4421,78,60,32,96.5375854214123
4420,78,60,64,97.32687197123651
4422,78,60,29,96.44897329010345
4423,78,60,35,96.06732976281562
4424,78,60,45,96.44670050761421
4425,78,62,50,97.99368088467615
4426,78,62,55,98.14983318168031
4427,78,62,45,97.94789695823025
4428,78,62,48,98.27482748274828
4429,78,62,59,98.15717331708804
4430,78,62,47,98.45804988662131
4432,78,62,42,97.51956297061864
4431,78,62,56,97.46125461254613
4433,78,64,38,98.0397936624908
4434,78,64,52,97.94510044471707
4437,78,64,45,98.54368932038835
4435,78,64,40,98.25143201688272
4436,78,64,46,98.47565487642444
4438,78,64,43,98.07543069998448
4439,78,64,48,98.14787375907542
4440,78,64,49,97.85756501182034
4442,78,66,48,98.09410363311495
4441,78,66,68,97.72324068598462
4443,78,66,49,98.13097866077999
4444,78,66,44,98.30089589125734
4446,78,66,57,98.32369084705533
4448,78,66,40,97.947932618683
4447,78,66,44,98.25011313923669
4445,78,66,74,98.52941176470588
4449,78,68,74,99.65890553166247
4450,78,68,68,99.63646939072271
4451,78,68,72,99.57151300236407
4452,78,68,101,99.54902531277277
4454,78,68,61,99.67397747480734
4453,78,68,80,99.33342993769018
4455,78,68,75,99.42041277919141
4456,78,68,54,99.6306146572104
4458,78,70,69,99.64423361992291
4459,78,70,63,99.42363112391931
4457,78,70,86,99.6062417967041
4461,78,70,59,99.6390934026274
4460,78,70,72,99.53099809467976
4462,78,70,75,99.50124688279301
4463,78,70,90,99.70751681778299
4464,78,70,70,99.48717948717949
4466,78,72,130,99.75835110163467
4465,78,72,179,99.87300691406801
4468,78,72,135,99.76049591434207
4467,78,72,146,99.73916823648746
4469,78,72,131,99.70959779294323
4470,78,72,133,99.8126261170366
4471,78,72,162,99.7804449648712
4472,78,72,143,99.87177660635417
4473,78,74,151,99.75752389102838
4475,78,74,169,99.8441484839898
4474,78,74,186,99.7709049255441
4476,78,74,184,99.87398487818538
4477,78,74,185,99.8180036399272
4481,80,20,7,59.37639198218263
4482,80,20,6,59.068067610781185
4478,78,74,145,99.78249048395867
4483,80,20,7,58.325652841781874
4484,80,20,5,57.36944486009278
4485,80,20,6,56.69596305675555
4486,80,20,8,57.80409041980624
4479,78,74,132,99.81710748452448
4487,80,20,6,58.684899621763165
4488,80,20,7,59.87748851454824
4489,80,22,9,58.42882991556092
4491,80,22,6,59.06969742586181
4490,80,22,10,60.31674208144796
4492,80,22,8,59.24560408394781
4493,80,22,8,60.894428152492665
4494,80,22,8,60.38051750380517
4496,80,22,5,59.10882085480449
4495,80,22,7,59.27765237020316
4497,80,24,8,60.09418198389792
4499,80,24,9,59.03465346534653
4498,80,24,9,61.285386381025255
4500,80,24,9,59.34661588045708
4480,78,74,161,99.73080192689146
4501,80,24,9,61.48409893992933
4502,80,24,9,60.59887340646309
4504,80,24,11,61.380813953488364
4505,80,26,14,64.92146596858639
4503,80,24,14,60.79099392682566
4506,80,26,12,66.81328681935386
4510,80,26,9,65.5421686746988
4508,80,26,12,64.48876320881084
4509,80,26,12,66.09653572981593
4507,80,26,14,66.41165219949978
4512,80,26,10,64.911484339537
4514,80,28,9,63.94448502556611
4511,80,26,11,67.55668257756562
4513,80,28,16,65.05950564540738
4515,80,28,9,65.94982078853047
4516,80,28,7,64.9172932330827
4517,80,28,14,63.955036237243014
4520,80,28,13,65.75280898876404
4518,80,28,14,66.03098927294398
4519,80,28,15,64.4752534287418
4521,80,30,12,74.26244622003688
4523,80,30,15,71.6010261053267
4522,80,30,14,72.18865143699337
4525,80,30,13,72.22388955582232
4524,80,30,17,71.24231979619363
4526,80,30,11,74.4891826923077
4527,80,30,16,73.0106398921025
4529,80,32,14,74.76033553025763
4528,80,30,14,73.23179007691148
4530,80,32,14,71.76560121765601
4532,80,32,12,71.94025522041764
4531,80,32,17,73.57933579335794
4533,80,32,17,73.41408024224073
4535,80,32,18,74.21044753779374
4534,80,32,19,73.44598672299337
4536,80,32,15,73.36923997606223
4537,80,34,13,75.63673409983991
4538,80,34,14,77.12964344323437
4539,80,34,16,76.79455445544554
4541,80,34,14,76.8856806128462
4540,80,34,16,76.80264291870152
4543,80,34,11,76.43195356651901
4542,80,34,17,77.47679196469335
4544,80,34,13,77.25707441233718
4546,80,36,10,74.61700210273355
4545,80,36,13,79.25114695870948
4547,80,36,14,75.64064801178203
4549,80,36,10,77.54281459419211
4550,80,36,11,76.4731945059814
4548,80,36,17,77.23085780080598
4552,80,36,15,77.7514090774251
4551,80,36,18,76.65577665577665
4554,80,38,16,81.6308376575241
4553,80,38,14,81.69602866527322
4555,80,38,13,80.40046769950307
4557,80,38,11,79.4781273983116
4556,80,38,17,80.58938505487897
4559,80,38,13,81.74178762414056
4558,80,38,16,81.50373735893302
4560,80,38,19,80.9181177147791
4561,80,40,13,81.53455739662635
4562,80,40,15,80.43190832966064
4563,80,40,18,81.00558659217877
4564,80,40,15,79.56247247100279
4565,80,40,15,80.63948371956585
4566,80,40,16,82.22846996152708
4567,80,40,20,81.82897862232778
4568,80,40,13,80.69381598793363
4569,80,42,15,82.17967599410898
4570,80,42,16,81.63478780633594
4573,80,42,19,84.2143165778482
4572,80,42,17,81.57743235463442
4571,80,42,24,82.79346210995541
4575,80,42,14,82.86308286308287
4574,80,42,19,82.74342781612572
4576,80,42,14,82.0377358490566
4577,80,44,19,86.02424061050426
4579,80,44,17,86.4905209732796
4580,80,44,18,87.98633798633799
4578,80,44,24,87.16800954938824
4581,80,44,22,87.86530188399347
4582,80,44,15,85.63192231831285
4584,80,44,15,86.18700667880995
4583,80,44,16,86.1462833308506
4585,80,46,21,88.96499238964992
4587,80,46,19,87.1806500377929
4586,80,46,20,87.34119782214155
4588,80,46,16,88.14265863825845
4589,80,46,21,86.94292415949961
4590,80,46,17,87.3758651820644
4592,80,46,15,87.16206234303442
4591,80,46,14,87.42668070386524
4594,80,48,15,87.09340495374515
4593,80,48,22,87.43517558156763
4595,80,48,23,87.9016733303717
4596,80,48,20,87.9038317054846
4597,80,48,18,86.37554585152839
4598,80,48,16,86.97878566203366
4599,80,48,20,86.85855502253234
4600,80,48,18,88.79259694477086
4601,80,50,15,88.83908561183326
4603,80,50,22,87.3967840069535
4602,80,50,24,87.54562709884655
4604,80,50,19,87.33185513673318
4605,80,50,20,86.55232055347362
4606,80,50,16,87.13152775699537
4608,80,50,17,87.96803315080656
4607,80,50,18,87.67123287671232
4610,80,52,27,92.56425064972568
4609,80,52,31,94.04186795491142
4611,80,52,30,93.59089547768792
4613,80,52,36,94.02577710386657
4614,80,52,25,93.53556177293477
4612,80,52,54,94.51408346851497
4615,80,52,34,94.73215610624722
4616,80,52,31,94.18050541516246
4618,80,54,27,93.61702127659575
4617,80,54,31,94.57631995396346
4619,80,54,35,94.8996282527881
4621,80,54,32,94.70391386585189
4620,80,54,29,94.26051756541854
4623,80,54,28,93.77562975981255
4622,80,54,44,94.4259446937889
4624,80,54,25,94.37445062994433
4626,80,56,29,93.89625035241049
4625,80,56,31,94.74603405617815
4627,80,56,31,93.86286888856262
4630,80,56,28,94.71125515615793
4629,80,56,31,94.09545916146816
4628,80,56,54,93.86643737460591
4631,80,56,39,93.88728323699422
4632,80,56,29,93.88557286359004
4633,80,58,35,96.47146034099333
4635,80,58,39,96.58389766741912
4634,80,58,50,96.52213188798555
4637,80,58,44,96.60040334197637
4636,80,58,55,96.90252495596006
4638,80,58,40,96.66871354006756
4639,80,58,52,97.10690004339651
4641,80,60,36,96.9010727056019
4642,80,60,42,96.82445466686453
4640,80,58,56,96.51462994836488
4643,80,60,35,96.80211236614346
4644,80,60,34,96.44080416976918
4646,80,60,46,96.7064083457526
4645,80,60,46,96.09015639374425
4647,80,60,44,96.01353339217417
4648,80,60,54,96.91187181354698
4650,80,62,63,97.97013194142382
4649,80,62,70,98.04199772985244
4651,80,62,43,98.25414997137952
4652,80,62,53,98.26332195339171
4655,80,62,46,98.06451612903226
4654,80,62,52,97.86804955344282
4653,80,62,82,98.40201850294366
4656,80,62,60,98.1163666806195
4658,80,64,47,98.03321678321679
4657,80,64,69,98.21505069256034
4659,80,64,69,98.2490544894243
4660,80,64,42,98.53521126760563
4661,80,64,37,98.29059829059828
4663,80,64,43,98.38846480067855
4662,80,64,66,98.24978997479697
4664,80,64,67,98.43368300043109
4665,80,66,54,98.20195627157653
4666,80,66,40,98.08055838301584
4667,80,66,58,98.23938452433792
4669,80,66,47,98.1446857471595
4668,80,66,62,97.95688319008032
4670,80,66,49,98.12393405343946
4671,80,66,37,98.41976727481683
4672,80,66,46,98.41749388577183
4674,80,68,74,99.65049629526072
4673,80,68,87,99.53171562366964
4675,80,68,61,99.55273409320444
4676,80,68,59,99.53783939919121
4678,80,68,68,99.60707269155206
4677,80,68,72,99.52240483213934
4679,80,68,88,99.65777841152146
4681,80,70,60,99.51909476661952
4680,80,68,89,99.50186799501867
4685,80,70,63,99.52712100139081
4682,80,70,112,99.51280623608018
4683,80,70,102,99.73235666995352
4684,80,70,101,99.53416149068323
4686,80,70,59,99.60850111856824
4687,80,70,67,99.52606635071089
4688,80,70,91,99.60921144452199
4689,80,72,161,99.8632759092152
4690,80,72,187,99.85121060462599
4691,80,72,196,99.91936567665637
4692,80,72,169,99.76839237057222
4693,80,72,153,99.73771397018221
4695,80,72,167,99.76319821702187
4696,80,72,166,99.77836265410723
4694,80,72,243,99.74064974064974
4697,80,74,198,99.81134617976014
4698,80,74,199,99.86482833198161
4699,80,74,220,99.89197947610046
4700,80,74,217,99.84927377363661
4701,80,74,171,99.82019363762103
4705,82,20,10,59.55621301775148
4706,82,20,8,58.029513888888886
4707,82,20,7,58.682379667755214
4708,82,20,8,57.410881801125704
4709,82,20,5,55.024875621890544
4710,82,20,6,58.18232897878916
4711,82,20,7,58.42288701713622
4712,82,20,6,57.58545454545455
4713,82,22,8,59.25550405561994
4714,82,22,7,58.74549387166547
4715,82,22,8,58.17095718958897
4702,80,74,171,99.87713310580205
4716,82,22,11,59.09479077711358
4717,82,22,9,58.9268016423616
4718,82,22,6,57.91147994467497
4719,82,22,8,57.32640392666378
4720,82,22,9,59.93443557582668
4721,82,24,7,58.19637589549094
4722,82,24,12,59.36476285429426
4723,82,24,8,58.97222222222223
4724,82,24,6,58.297690333618476
4725,82,24,7,57.23149041775817
4726,82,24,6,59.206093452468146
4727,82,24,7,60.35724575050418
4728,82,24,6,59.048305695746215
4730,82,26,10,65.11363636363636
4729,82,26,11,64.87515869657216
4731,82,26,13,64.87470250594988
4732,82,26,12,63.51968054763263
4703,80,74,151,99.83081911743973
4733,82,26,16,64.41665482449908
4734,82,26,11,63.42428955181677
4735,82,26,12,64.82905982905983
4736,82,26,14,63.08207217694994
4737,82,28,11,66.33423564610344
4738,82,28,9,65.81889323644494
4739,82,28,11,63.49658314350797
4740,82,28,12,65.49791636729415
4704,80,74,198,99.80903014595553
4741,82,28,12,64.34153400868307
4742,82,28,11,63.31446814685822
4744,82,28,10,62.87706317586795
4743,82,28,11,65.35719278624353
4745,82,30,13,73.09580586337495
4747,82,30,15,73.39306029579066
4746,82,30,19,71.33599889700814
4748,82,30,12,73.51030782264897
4749,82,30,14,72.29909154437456
4751,82,30,11,70.30493017953833
4752,82,30,13,72.64500205676676
4750,82,30,21,73.02143157304944
4753,82,32,11,72.33441604293179
4754,82,32,15,72.28591648973814
4755,82,32,13,72.89961223610513
4757,82,32,11,72.29017292281738
4756,82,32,13,72.66257326262908
4758,82,32,15,72.27193995381063
4759,82,32,10,73.28297664008953
4760,82,32,15,71.96117051209905
4761,82,34,16,77.07790327251665
4762,82,34,13,75.33683165508438
4763,82,34,15,78.366566511882
4765,82,34,13,76.95878463918976
4766,82,34,15,76.41106043329533
4764,82,34,15,76.9064437076546
4767,82,34,14,77.35637027672426
4768,82,34,11,79.6602787456446
4769,82,36,14,76.84104337800835
4770,82,36,14,77.35616438356165
4771,82,36,14,78.28881588344522
4772,82,36,14,76.69226393629124
4773,82,36,15,78.13523131672598
4774,82,36,9,77.98913043478261
4775,82,36,14,76.97101449275362
4777,82,38,13,80.4559793518784
4776,82,36,12,77.20149771182915
4778,82,38,17,81.75046554934823
4779,82,38,18,81.6415599042658
4780,82,38,16,79.65337466535156
4781,82,38,14,79.92736415700517
4782,82,38,15,81.73496690606957
4783,82,38,16,80.8080808080808
4785,82,40,15,80.9090909090909
4784,82,38,19,82.22976796830787
4786,82,40,15,81.71784349794821
4787,82,40,14,80.51741581153345
4788,82,40,12,80.95899930507296
4789,82,40,17,79.86279834214663
4790,82,40,12,80.42486455660108
4792,82,40,13,80.14496873223422
4791,82,40,16,80.23658395845355
4793,82,42,16,81.96559503666103
4795,82,42,15,82.63822850156228
4794,82,42,20,81.51686206397453
4796,82,42,14,82.81938325991189
4797,82,42,15,80.87570621468927
4799,82,42,14,81.99749965272954
4798,82,42,17,83.28974535443909
4800,82,42,14,81.6111585539425
4801,82,44,20,86.84100125856523
4802,82,44,18,86.34628975265018
4803,82,44,17,87.87835926449787
4804,82,44,19,87.25354068314357
4805,82,44,18,87.0133560670645
4806,82,44,20,87.30994152046783
4807,82,44,24,86.2991266375546
4808,82,44,23,88.45881185311215
4809,82,46,16,86.81380871533673
4810,82,46,17,87.36562892642748
4813,82,46,15,87.58915834522111
4811,82,46,19,86.3703307002276
4812,82,46,23,87.64204545454545
4815,82,46,17,87.42404973858979
4816,82,46,19,86.77567412507172
4814,82,46,26,88.47241867043847
4817,82,48,15,87.07246376811594
4818,82,48,21,86.97924022030786
4820,82,48,20,86.96763202725724
4821,82,48,25,87.10796743627385
4819,82,48,26,87.59571209800919
4822,82,48,23,87.51063226538133
4824,82,48,14,85.80956435362566
4823,82,48,19,86.65440135861874
4825,82,50,18,87.49823819591262
4826,82,50,25,87.68751769034814
4827,82,50,22,87.78636884306988
4828,82,50,16,85.52306125418303
4829,82,50,18,87.15738909296411
4830,82,50,18,86.92644359734575
4831,82,50,23,87.0778477389811
4832,82,50,22,87.23578344470204
4833,82,52,31,94.10786080687647
4835,82,52,32,94.13919413919413
4834,82,52,34,93.36410848240047
4836,82,52,32,93.77942645170495
4837,82,52,32,94.21744662802205
4838,82,52,29,93.42219646479282
4839,82,52,23,94.02056277056276
4840,82,52,30,94.5759502231841
4841,82,54,35,93.64926298388208
4843,82,54,34,94.69086938719803
4844,82,54,28,94
4845,82,54,27,93.80481692885981
4842,82,54,52,94.61255656108597
4847,82,54,27,94.45879988515648
4846,82,54,56,94.60255152109912
4848,82,54,42,94.75024762982878
4849,82,56,40,94.38943894389439
4851,82,56,28,94.08976860886534
4852,82,56,37,95.37994759343539
4853,82,56,30,93.6615811373093
4850,82,56,46,93.53596479163801
4854,82,56,29,94.002828854314
4855,82,56,30,94.69001553452902
4858,82,58,32,96.84647302904564
4857,82,58,40,97.20808692064365
4856,82,56,49,93.19020921646383
4859,82,58,53,97.26297968397292
4862,82,58,43,96.72949002217295
4860,82,58,49,97.08297932596997
4861,82,58,51,97.05923936095009
4865,82,60,40,96.92729371032891
4863,82,58,64,97.19116825041922
4866,82,60,48,96.78157631240167
4864,82,58,102,96.76748057713651
4867,82,60,56,97.03724604966139
4868,82,60,48,96.45328719723183
4869,82,60,73,97.420063126115
4871,82,60,32,96.73047366214894
4872,82,60,38,96.41943734015345
4870,82,60,50,96.96644295302013
4876,82,62,54,97.74706288873531
4874,82,62,53,98.2079826228618
4875,82,62,66,97.60679003756782
4873,82,62,79,97.95413977756418
4877,82,62,43,98.26158940397352
4880,82,62,53,97.99119427627959
4878,82,62,56,98.17006053935057
4879,82,62,78,97.64817835780315
4881,82,64,56,98.09679173463839
4882,82,64,55,98.20783550986386
4883,82,64,59,98.19376026272579
4884,82,64,56,98.20104366932162
4885,82,64,46,98.3184011026878
4886,82,64,46,97.74331995015922
4887,82,64,77,97.99782075728685
4888,82,64,54,97.78463264161526
4889,82,66,43,98.22477126860576
4890,82,66,59,98.00027773920289
4892,82,66,46,98.2288445319089
4891,82,66,50,98.23179997237187
4893,82,66,64,97.99836601307189
4894,82,66,47,98.10283200439923
4895,82,66,66,98.18865821373834
4896,82,66,62,98.13122357113627
4898,82,68,61,99.7567896230239
4897,82,68,96,99.5986085094996
4899,82,68,86,99.553631813878
4900,82,68,101,99.40452023277845
4901,82,68,110,99.51302974466965
4903,82,68,84,99.62696509459099
4902,82,68,106,99.5045632333768
4904,82,68,76,99.6222851746931
4906,82,70,97,99.60905904556483
4905,82,70,142,99.52114924181963
4907,82,70,115,99.65494359654944
4908,82,70,82,99.52861952861953
4909,82,70,66,99.54515050167224
4911,82,70,63,99.53193832599119
4912,82,70,97,99.50613988254138
4910,82,70,104,99.39947780678851
4913,82,72,180,99.814200398142
4915,82,72,179,99.8398291510945
4914,82,72,235,99.88294966835738
4916,82,72,209,99.87156434626252
4917,82,72,209,99.79201871831536
4918,82,72,181,99.77719528178244
4920,82,72,203,99.81350739309977
4919,82,72,218,99.90705085645996
4921,82,74,209,99.86945169712794
4922,82,74,264,99.71158888306239
4924,82,74,225,99.81542518127884
4923,82,74,222,99.80208470774508
4925,82,74,154,99.87176199025392
4929,84,20,6,58.2249631317871
4930,84,20,8,57.24559023066485
4931,84,20,8,57.76125348559288
4932,84,20,5,57.75636613902271
4933,84,20,7,57.19712386379053
4934,84,20,13,57.76123518059002
4935,84,20,5,57.29590452942772
4936,84,20,6,56.054421768707485
4937,84,22,9,57.29333333333333
4938,84,22,5,58.48826163658569
4939,84,22,8,57.811217510259915
4940,84,22,6,58.018164565541554
4941,84,22,8,58.4492773200054
4942,84,22,7,58.79822556795268
4943,84,22,7,57.69019500137325
4944,84,22,6,59.09276110281135
4945,84,24,5,57.437448446521856
4946,84,24,7,56.90310738167038
4947,84,24,10,59.30232558139535
4926,82,74,221,99.8110661268556
4948,84,24,7,58.332208878693834
4949,84,24,5,57.761685319289
4950,84,24,7,57.97337679978267
4951,84,24,6,58.26239697338198
4952,84,24,9,59.67850871268404
4954,84,26,11,64.32008799670012
4953,84,26,19,66.37180185084377
4927,82,74,166,99.7760210803689
4955,84,26,12,62.44287494806814
4957,84,26,9,63.41097943059528
4956,84,26,16,65.82105837424986
4958,84,26,11,63.82400869092885
4959,84,26,11,65.34014520032267
4961,84,28,13,64.024064171123
4962,84,28,13,65.83490693282978
4960,84,26,15,65.49468520032707
4964,84,28,10,64.10043001803302
4965,84,28,10,63.528286417053835
4963,84,28,16,64.84725050916497
4966,84,28,9,63.70853416501275
4967,84,28,16,66.30288331985987
4968,84,28,18,65.15109509287497
4969,84,30,14,73.45913657344556
4970,84,30,13,72
4971,84,30,15,73.64016736401673
4972,84,30,12,71.31720430107526
4973,84,30,12,76.11257451823097
4974,84,30,19,73.90501319261213
4976,84,30,10,72.29365408544173
4975,84,30,17,75.07438463619151
4928,82,74,215,99.84082769598089
4978,84,32,13,73.53494623655914
4977,84,32,14,73.56149440959912
4979,84,32,18,74.08033826638479
4980,84,32,13,73.97759481711432
4981,84,32,11,75.979602791197
4982,84,32,13,74.65716590481311
4983,84,32,14,73.8160043549265
4984,84,32,15,73.37357478202549
4985,84,34,15,77.89459122976898
4986,84,34,12,76.97072072072072
4987,84,34,13,75.99344530929947
4989,84,34,13,77.77327935222672
4988,84,34,12,77.18897108271689
4990,84,34,19,77.8848658504819
4991,84,34,13,77.91909078609119
4992,84,34,12,74.7955490012066
4993,84,36,15,76.9928271755312
4994,84,36,16,75.3485924756643
4996,84,36,11,76.48609463556083
4995,84,36,13,76.79878469824611
4999,84,36,13,77.550456179154
4997,84,36,15,77.21622729135365
4998,84,36,20,76.39312448017743
5000,84,36,15,76.37910408081882
5001,84,38,19,82.71797784720249
5002,84,38,14,80.70485780378283
5004,84,38,17,79.85865724381625
5003,84,38,24,81.1596198870679
5005,84,38,15,81.00179881001799
5006,84,38,14,80.96994535519126
5007,84,38,15,81.93496587715778
5008,84,38,17,80.96713362068965
5009,84,40,17,80.0632911392405
5010,84,40,17,80.77715227241521
5011,84,40,15,80.58663028649387
5013,84,40,16,81.327224767458
5012,84,40,20,82.62631721156444
5014,84,40,16,81.63884673748103
5015,84,40,14,82.29040505988426
5016,84,40,16,80.43361884368309
5017,84,42,14,81.99084051724138
5018,84,42,17,82.10200511371283
5019,84,42,17,82.19270903916521
5021,84,42,17,82.88336214922197
5020,84,42,17,81.50749696069161
5023,84,42,17,82.58823529411765
5022,84,42,22,81.67357305173105
5025,84,44,19,86.95303091128062
5024,84,42,21,81.74741645416722
5026,84,44,17,87.4727668845316
5027,84,44,23,86.68869795109055
5030,84,44,15,86.77907132343103
5029,84,44,25,87.64504219409282
5028,84,44,28,86.065462447372
5031,84,44,18,86.9600987248046
5032,84,44,14,85.71236559139786
5033,84,46,16,85.53775122216187
5035,84,46,15,87.87878787878788
5036,84,46,21,85.84829804341999
5034,84,46,33,87.08622803432775
5037,84,46,21,87.69711799891246
5038,84,46,17,86.5639066975856
5039,84,46,22,85.99270891755468
5040,84,46,22,87.07887971857666
5041,84,48,18,87.47317596566523
5042,84,48,19,86.06862339809838
5043,84,48,18,86.97427521437321
5044,84,48,18,86.81437449338017
5045,84,48,16,85.8806404657933
5046,84,48,23,87.72499661659224
5047,84,48,25,87.11104964735168
5049,84,50,20,86.32765329397559
5048,84,48,22,87.15295966474595
5051,84,50,17,86.1415220293725
5050,84,50,21,86.97411003236246
5053,84,50,25,85.8323337331734
5052,84,50,31,87.48135087481351
5054,84,50,15,86.83122081387592
5055,84,50,17,87.47542825049143
5056,84,50,22,86.07043925603483
5058,84,52,35,93.85872430152872
5059,84,52,36,93.98326470978881
5057,84,52,63,93.76992561105207
5060,84,52,42,94.42364268520996
5061,84,52,39,94.18335376651682
5062,84,52,42,93.53963083604778
5063,84,52,37,93.80252100840336
5065,84,54,40,93.92586580086581
5064,84,52,67,93.94908703185394
5066,84,54,40,94.3998948337058
5067,84,54,44,94.08424666578634
5068,84,54,34,94.0246979152835
5069,84,54,32,94.00698736898683
5070,84,54,36,93.83772222964845
5072,84,54,27,92.83621837549933
5071,84,54,58,93.266866976236
5073,84,56,38,94.26777124532336
5074,84,56,35,94.80015521924719
5076,84,56,29,93.95819285232636
5075,84,56,51,94.17657272605851
5077,84,56,46,92.94717082327702
5078,84,56,36,93.60327090477446
5079,84,56,25,93.73150390099542
5080,84,56,46,94.14488017429193
5082,84,58,51,97.04102219233356
5081,84,58,52,97.28417738126475
5084,84,58,52,97.1236559139785
5083,84,58,83,97.03171591217132
5086,84,58,45,97.29070712544026
5085,84,58,43,97.34214961752885
5089,84,60,36,97.00917187292303
5087,84,58,55,97.48909739659047
5088,84,58,69,96.63637596636376
5090,84,60,53,97.08632606044179
5091,84,60,51,96.95047901767643
5092,84,60,52,96.9848566792861
5093,84,60,71,96.68486220210359
5096,84,60,45,96.93152887578722
5095,84,60,52,97.37406216505894
5094,84,60,90,97.13781877373847
5097,84,62,66,98.00855386260359
5099,84,62,51,97.60031995733902
5100,84,62,54,98.44444444444444
5098,84,62,58,98.06794605809128
5101,84,62,46,97.93636000532551
5102,84,62,66,97.80655391120507
5103,84,62,58,98.19229761592874
5104,84,62,80,97.57817697937459
5106,84,64,44,98.17657090384363
5105,84,64,90,98.0392156862745
5108,84,64,47,98.42581660763479
5107,84,64,72,98.415632426723
5109,84,64,88,98.37914937759335
5110,84,64,66,97.5914714398526
5111,84,64,63,98.44951140065147
5112,84,64,75,97.83641160949868
5114,84,66,41,98.1673715237729
5115,84,66,69,98.36325237592398
5113,84,66,68,98.19610874887258
5116,84,66,85,97.97939778129953
5119,84,66,53,98.20722383337727
5117,84,66,85,98.05991817341956
5118,84,66,90,98.4689122620157
5120,84,66,73,97.93121623402293
5122,84,68,67,99.56191212472619
5121,84,68,79,99.5164030845641
5123,84,68,108,99.53173777315297
5124,84,68,115,99.47630604164006
5125,84,68,119,99.56429891734882
5126,84,68,103,99.5230114735078
5127,84,68,86,99.53828395536745
5128,84,68,107,99.60489421361203
5129,84,70,84,99.55884261061372
5130,84,70,108,99.53324082250536
5131,84,70,107,99.52812141308507
5133,84,70,87,99.64590163934426
5132,84,70,102,99.61701003697834
5134,84,70,88,99.5690780882737
5135,84,70,82,99.48266942576306
5136,84,70,91,99.51474907419231
5139,84,72,198,99.81888745148771
5138,84,72,208,99.80886850152905
5140,84,72,216,99.923925446938
5137,84,72,260,99.7857592942659
5141,84,72,185,99.79685119349924
5142,84,72,239,99.83390826625782
5143,84,72,236,99.83602421796165
5144,84,72,250,99.78475563433781
5145,84,74,198,99.77844389417437
5147,84,74,227,99.73498233215548
5148,84,74,194,99.82298647110886
5146,84,74,286,99.88680669098227
5150,84,74,231,99.89897714357873
5153,86,20,7,58.38969823100937
5149,84,74,335,99.8505603985056
5154,86,20,8,55.168496781522144
5155,86,20,8,57.659799260433175
5156,86,20,7,57.712486883525706
5158,86,20,9,56.69115717659407
5157,86,20,8,55.772292993630565
5152,84,74,177,99.81019865873719
5159,86,20,7,57.753017641597026
5160,86,20,10,55.32663971834659
5161,86,22,8,57.84338253690267
5162,86,22,8,56.926045016077175
5163,86,22,7,58.01806519177903
5164,86,22,6,58.71197658139239
5165,86,22,9,58.27439886845828
5168,86,22,7,58.57761916900331
5166,86,22,9,57.225806451612904
5167,86,22,10,56.22210553951168
5151,84,74,217,99.84725050916497
5169,86,24,8,59.95466565923687
5170,86,24,7,57.76852202448568
5172,86,24,6,56.81177976952625
5173,86,24,7,59.05667855727309
5171,86,24,12,58.112056917799514
5175,86,24,6,56.84129231561334
5174,86,24,10,56.2199138586268
5176,86,24,7,59.4281914893617
5178,86,26,12,65.44108094062622
5179,86,26,14,64.50777202072538
5177,86,26,20,64.31706343928714
5180,86,26,16,65.06008855154965
5181,86,26,14,68.67113056914756
5183,86,26,12,64.20874983772556
5182,86,26,13,64.04051032487176
5184,86,26,11,63.96361273554256
5185,86,28,11,65.1656314699793
5186,86,28,10,66.16114994065673
5187,86,28,12,65.75753621297142
5189,86,28,13,64.42857142857143
5188,86,28,15,64.97395833333334
5190,86,28,15,65.91115140525838
5192,86,28,12,65.84190649824195
5194,86,30,13,72.4068882659191
5193,86,30,15,72.74127310061603
5191,86,28,23,66.71428571428571
5197,86,30,12,73.69736842105263
5195,86,30,17,74.10358565737052
5196,86,30,14,73.35649041554097
5198,86,30,15,72.14730290456431
5200,86,30,14,72.09860093271152
5199,86,30,19,73.78715738000258
5202,86,32,16,73.06563500533618
5201,86,32,22,71.36035105833763
5203,86,32,12,73.74294165098144
5206,86,32,11,73.06985294117648
5205,86,32,14,73.78202575335192
5204,86,32,15,72.69607220033049
5208,86,32,14,71.12540192926045
5209,86,34,13,75.81340650725205
5210,86,34,12,77.46980292434837
5207,86,32,20,71.98723064644852
5212,86,34,13,76.61012625940569
5211,86,34,18,77.25316290596062
5213,86,34,13,75.98183275447502
5214,86,34,18,76.1723700887199
5215,86,34,13,76.76413255360623
5217,86,36,13,75.27900337399429
5216,86,34,14,76.0225669957687
5219,86,36,12,75.3535882661079
5221,86,36,13,76.59881812212738
5218,86,36,15,76.88485902372376
5222,86,36,11,76.42922255502017
5220,86,36,22,75.66900493634711
5223,86,36,15,76.4368565098397
5224,86,36,14,74.98066511987625
